#multi:
,hip,,knee,,ankle,,toe,,
t,x,y,x,y,x,y,x,y,
3.100585E-1,1.841390E-1,1.226795E0,2.064201E-1,6.914724E-1,1.489855E-1,1.888721E-1,3.738623E-1,9.533710E-2
3.182180E-1,1.879167E-1,1.226925E0,2.090585E-1,6.911900E-1,1.483858E-1,1.893553E-1,3.742933E-1,9.442994E-2
3.263774E-1,1.916885E-1,1.226301E0,2.109608E-1,6.903871E-1,1.495435E-1,1.903324E-1,3.745247E-1,9.456066E-2
3.345368E-1,1.955075E-1,1.225256E0,2.139809E-1,6.897378E-1,1.494411E-1,1.895965E-1,3.753478E-1,9.312901E-2
3.426963E-1,1.999851E-1,1.225117E0,2.184810E-1,6.897560E-1,1.516759E-1,1.914069E-1,3.745535E-1,9.419388E-2
3.508557E-1,2.050098E-1,1.224229E0,2.216240E-1,6.894103E-1,1.514399E-1,1.914887E-1,3.751432E-1,9.363178E-2
3.590152E-1,2.087782E-1,1.224041E0,2.262875E-1,6.897139E-1,1.516441E-1,1.927470E-1,3.757712E-1,9.195388E-2
3.671746E-1,2.134018E-1,1.223935E0,2.307630E-1,6.895737E-1,1.533707E-1,1.935101E-1,3.752430E-1,9.260681E-2
3.753340E-1,2.194983E-1,1.223195E0,2.351613E-1,6.895764E-1,1.533048E-1,1.955846E-1,3.754533E-1,9.220664E-2
3.834935E-1,2.237471E-1,1.222763E0,2.393778E-1,6.899220E-1,1.551525E-1,1.963598E-1,3.758654E-1,9.099537E-2
3.916529E-1,2.280629E-1,1.222891E0,2.437235E-1,6.900941E-1,1.549029E-1,1.985051E-1,3.763208E-1,9.131411E-2
3.998123E-1,2.344475E-1,1.222520E0,2.478329E-1,6.902744E-1,1.565638E-1,1.990737E-1,3.767775E-1,9.063458E-2
4.079718E-1,2.395854E-1,1.222731E0,2.523033E-1,6.904806E-1,1.567302E-1,2.015783E-1,3.762927E-1,9.143099E-2
4.161312E-1,2.445155E-1,1.222460E0,2.567619E-1,6.912278E-1,1.584709E-1,2.021015E-1,3.763498E-1,9.122467E-2
4.242906E-1,2.498191E-1,1.222836E0,2.610919E-1,6.916087E-1,1.592146E-1,2.031054E-1,3.765241E-1,9.093903E-2
4.324501E-1,2.557699E-1,1.222660E0,2.654974E-1,6.920600E-1,1.594184E-1,2.056852E-1,3.767831E-1,9.061953E-2
4.406095E-1,2.618516E-1,1.222932E0,2.694610E-1,6.926997E-1,1.609113E-1,2.061139E-1,3.768233E-1,9.035493E-2
4.487689E-1,2.682465E-1,1.223422E0,2.736804E-1,6.931600E-1,1.615424E-1,2.071053E-1,3.772213E-1,8.983875E-2
4.569284E-1,2.736391E-1,1.223686E0,2.778148E-1,6.934632E-1,1.618271E-1,2.097124E-1,3.771599E-1,8.919778E-2
4.650878E-1,2.807050E-1,1.223513E0,2.819488E-1,6.940173E-1,1.633596E-1,2.101002E-1,3.777803E-1,8.964220E-2
4.732472E-1,2.873309E-1,1.223745E0,2.863344E-1,6.944838E-1,1.637728E-1,2.127020E-1,3.767680E-1,8.965486E-2
4.814067E-1,2.943130E-1,1.223558E0,2.906095E-1,6.947616E-1,1.653092E-1,2.131440E-1,3.767477E-1,8.960000E-2
4.895661E-1,3.014256E-1,1.223369E0,2.950022E-1,6.949674E-1,1.654267E-1,2.139037E-1,3.767261E-1,8.958323E-2
4.977256E-1,3.080143E-1,1.223210E0,2.993531E-1,6.954140E-1,1.664623E-1,2.167410E-1,3.767439E-1,8.958735E-2
5.058850E-1,3.155814E-1,1.222715E0,3.036912E-1,6.955744E-1,1.678264E-1,2.171162E-1,3.767631E-1,8.951609E-2
5.140444E-1,3.233885E-1,1.222192E0,3.078295E-1,6.957138E-1,1.681181E-1,2.180211E-1,3.766924E-1,8.952755E-2
5.222039E-1,3.309563E-1,1.221540E0,3.122505E-1,6.956797E-1,1.694473E-1,2.199054E-1,3.767040E-1,8.939933E-2
5.303633E-1,3.391001E-1,1.220694E0,3.171059E-1,6.956208E-1,1.707005E-1,2.201544E-1,3.768283E-1,8.909098E-2
5.385227E-1,3.475233E-1,1.219442E0,3.216856E-1,6.955771E-1,1.711799E-1,2.210213E-1,3.771086E-1,8.857009E-2
5.466822E-1,3.561671E-1,1.218125E0,3.261928E-1,6.956744E-1,1.718762E-1,2.236100E-1,3.771753E-1,8.842575E-2
5.548416E-1,3.649367E-1,1.216696E0,3.312791E-1,6.954969E-1,1.731448E-1,2.240449E-1,3.771455E-1,8.824248E-2
5.630010E-1,3.736487E-1,1.215177E0,3.362266E-1,6.947626E-1,1.743385E-1,2.241718E-1,3.772172E-1,8.830139E-2
5.711605E-1,3.826900E-1,1.213791E0,3.415732E-1,6.944941E-1,1.748096E-1,2.266415E-1,3.772410E-1,8.804959E-2
5.793199E-1,3.920060E-1,1.212240E0,3.474333E-1,6.941050E-1,1.756124E-1,2.267769E-1,3.776890E-1,8.838110E-2
5.874793E-1,4.016660E-1,1.210638E0,3.535082E-1,6.932741E-1,1.766094E-1,2.294277E-1,3.777972E-1,8.821295E-2
5.956388E-1,4.111438E-1,1.209138E0,3.599995E-1,6.927186E-1,1.776535E-1,2.306323E-1,3.779693E-1,8.802527E-2
6.037982E-1,4.209021E-1,1.207680E0,3.669684E-1,6.917468E-1,1.787616E-1,2.319879E-1,3.781592E-1,8.787223E-2
6.119576E-1,4.314207E-1,1.205481E0,3.743288E-1,6.913482E-1,1.808605E-1,2.338644E-1,3.776982E-1,8.847978E-2
6.201171E-1,4.420811E-1,1.203749E0,3.823935E-1,6.903322E-1,1.822555E-1,2.349982E-1,3.776279E-1,8.852916E-2
6.282765E-1,4.531583E-1,1.202215E0,3.908288E-1,6.900225E-1,1.847952E-1,2.379100E-1,3.784133E-1,8.779007E-2
6.364360E-1,4.648658E-1,1.200748E0,3.995329E-1,6.890159E-1,1.868961E-1,2.403831E-1,3.778049E-1,8.842349E-2
6.445954E-1,4.767304E-1,1.199291E0,4.090481E-1,6.888164E-1,1.896795E-1,2.432288E-1,3.783296E-1,8.781345E-2
6.527548E-1,4.888464E-1,1.197895E0,4.190061E-1,6.887205E-1,1.932232E-1,2.463868E-1,3.779605E-1,8.797425E-2
6.609143E-1,5.012392E-1,1.196710E0,4.300237E-1,6.887283E-1,1.970687E-1,2.492360E-1,3.780860E-1,8.784708E-2
6.690737E-1,5.138121E-1,1.195705E0,4.412895E-1,6.887452E-1,2.012871E-1,2.533090E-1,3.781979E-1,8.765448E-2
6.772331E-1,5.266617E-1,1.195236E0,4.537769E-1,6.887844E-1,2.062694E-1,2.573323E-1,3.783476E-1,8.693916E-2
6.853926E-1,5.397373E-1,1.195130E0,4.675847E-1,6.888619E-1,2.118449E-1,2.615159E-1,3.783498E-1,8.680043E-2
6.935520E-1,5.531825E-1,1.195259E0,4.816214E-1,6.888808E-1,2.178642E-1,2.657784E-1,3.791182E-1,8.714793E-2
7.017114E-1,5.667138E-1,1.195646E0,4.969164E-1,6.889451E-1,2.248510E-1,2.700218E-1,3.793993E-1,8.685135E-2
7.098709E-1,5.810306E-1,1.196426E0,5.124775E-1,6.888959E-1,2.330253E-1,2.742257E-1,3.795503E-1,8.686260E-2
7.180303E-1,5.952799E-1,1.197038E0,5.304500E-1,6.889906E-1,2.414804E-1,2.796931E-1,3.793013E-1,8.648606E-2
7.261897E-1,6.100958E-1,1.198530E0,5.487363E-1,6.888474E-1,2.511347E-1,2.840137E-1,3.794449E-1,8.590237E-2
7.343492E-1,6.246761E-1,1.199759E0,5.681699E-1,6.877571E-1,2.609964E-1,2.895681E-1,3.794273E-1,8.571112E-2
7.425086E-1,6.395855E-1,1.201360E0,5.890785E-1,6.873836E-1,2.720543E-1,2.965010E-1,3.793769E-1,8.575704E-2
7.506680E-1,6.544835E-1,1.203597E0,6.099615E-1,6.860272E-1,2.833909E-1,3.034747E-1,3.793165E-1,8.589477E-2
7.588275E-1,6.689014E-1,1.205061E0,6.309900E-1,6.835338E-1,2.972657E-1,3.104793E-1,3.792895E-1,8.605150E-2
7.669869E-1,6.829906E-1,1.206526E0,6.532664E-1,6.818858E-1,3.126055E-1,3.174824E-1,3.793716E-1,8.730874E-2
7.751463E-1,6.967039E-1,1.208014E0,6.756692E-1,6.792708E-1,3.293435E-1,3.257972E-1,3.807370E-1,8.874935E-2
7.833058E-1,7.102925E-1,1.209164E0,6.992856E-1,6.776359E-1,3.474535E-1,3.328367E-1,3.835067E-1,9.023180E-2
7.914652E-1,7.233714E-1,1.209596E0,7.229856E-1,6.761912E-1,3.656749E-1,3.398226E-1,3.863334E-1,9.300826E-2
7.996247E-1,7.361658E-1,1.210391E0,7.467489E-1,6.737365E-1,3.864640E-1,3.481564E-1,3.784726E-1,9.996431E-2
8.077841E-1,7.487309E-1,1.210526E0,7.705388E-1,6.733700E-1,4.061149E-1,3.551906E-1,3.854402E-1,1.028046E-1
8.159435E-1,7.612416E-1,1.210541E0,7.943072E-1,6.721381E-1,4.270309E-1,3.634802E-1,3.980110E-1,1.028348E-1
8.241030E-1,7.735312E-1,1.210400E0,8.192296E-1,6.720907E-1,4.479600E-1,3.704983E-1,4.021888E-1,1.195071E-1
8.322624E-1,7.860051E-1,1.209456E0,8.429928E-1,6.721330E-1,4.701649E-1,3.775019E-1,4.105325E-1,1.250697E-1
8.404218E-1,7.983593E-1,1.209233E0,8.667398E-1,6.723719E-1,4.926399E-1,3.831317E-1,4.203199E-1,1.264767E-1
8.485813E-1,8.108017E-1,1.209076E0,8.904298E-1,6.735952E-1,5.161421E-1,3.886763E-1,4.343133E-1,1.306614E-1
8.567407E-1,8.226323E-1,1.209041E0,9.140944E-1,6.750320E-1,5.386501E-1,3.929320E-1,4.565827E-1,1.376328E-1
8.649001E-1,8.349021E-1,1.208097E0,9.365605E-1,6.775236E-1,5.611984E-1,3.982398E-1,4.775134E-1,1.376397E-1
8.730596E-1,8.471523E-1,1.207956E0,9.589880E-1,6.791839E-1,5.834645E-1,4.013537E-1,5.054732E-1,1.432244E-1
8.812190E-1,8.587643E-1,1.209072E0,9.812190E-1,6.818832E-1,6.068681E-1,4.053025E-1,5.361613E-1,1.418320E-1
8.893784E-1,8.702638E-1,1.209299E0,1.003383E0,6.846933E-1,6.294005E-1,4.069522E-1,5.696402E-1,1.446147E-1
8.975379E-1,8.823050E-1,1.209501E0,1.024453E0,6.876564E-1,6.529744E-1,4.082620E-1,6.031536E-1,1.404543E-1
9.056973E-1,8.936920E-1,1.210824E0,1.045435E0,6.914651E-1,6.765903E-1,4.082742E-1,6.420980E-1,1.333999E-1
9.138567E-1,9.050096E-1,1.212211E0,1.066272E0,6.946807E-1,7.004393E-1,4.069309E-1,6.785597E-1,1.320260E-1
9.220162E-1,9.161271E-1,1.213684E0,1.086090E0,6.987390E-1,7.242572E-1,4.052183E-1,7.120432E-1,1.293102E-1
9.301756E-1,9.270859E-1,1.216067E0,1.106636E0,7.028229E-1,7.480959E-1,4.012793E-1,7.482989E-1,1.251207E-1
9.383351E-1,9.382807E-1,1.217545E0,1.126207E0,7.069747E-1,7.729742E-1,3.969297E-1,7.846059E-1,1.222841E-1
9.464945E-1,9.495244E-1,1.219047E0,1.144614E0,7.110743E-1,7.969214E-1,3.914770E-1,8.207957E-1,1.167857E-1
9.546539E-1,9.606303E-1,1.220490E0,1.162762E0,7.152451E-1,8.218776E-1,3.855982E-1,8.571508E-1,1.138715E-1
9.628134E-1,9.719156E-1,1.221840E0,1.180848E0,7.183496E-1,8.470980E-1,3.787479E-1,8.961387E-1,1.084728E-1
9.709728E-1,9.829840E-1,1.223211E0,1.198707E0,7.222923E-1,8.722820E-1,3.717043E-1,9.296899E-1,1.042226E-1
9.791322E-1,9.942422E-1,1.224566E0,1.215551E0,7.253244E-1,8.987054E-1,3.636208E-1,9.659866E-1,1.000116E-1
9.872917E-1,1.005342E0,1.225908E0,1.231058E0,7.293203E-1,9.251451E-1,3.551043E-1,1.007813E0,9.433749E-2
9.954511E-1,1.016496E0,1.227273E0,1.246494E0,7.322310E-1,9.515056E-1,3.462030E-1,1.045473E0,8.884116E-2
1.003611E0,1.027538E0,1.228607E0,1.261737E0,7.350084E-1,9.783107E-1,3.369378E-1,1.081756E0,8.463269E-2
1.011770E0,1.038808E0,1.229043E0,1.275743E0,7.377734E-1,1.006096E0,3.269856E-1,1.126412E0,7.895406E-2
1.019929E0,1.049756E0,1.230195E0,1.289553E0,7.403846E-1,1.034166E0,3.162807E-1,1.162691E0,7.338293E-2
1.028089E0,1.060761E0,1.231442E0,1.302324E0,7.420954E-1,1.063193E0,3.048903E-1,1.200375E0,6.936325E-2
1.036248E0,1.071920E0,1.231753E0,1.314854E0,7.435013E-1,1.092505E0,2.936639E-1,1.240836E0,6.380438E-2
1.044408E0,1.082264E0,1.233080E0,1.327176E0,7.447936E-1,1.121835E0,2.825429E-1,1.281297E0,5.962218E-2
1.052567E0,1.093054E0,1.233193E0,1.338293E0,7.460542E-1,1.151412E0,2.714253E-1,1.316188E0,5.560298E-2
1.060727E0,1.103173E0,1.234287E0,1.348265E0,7.462675E-1,1.181942E0,2.601316E-1,1.356675E0,5.271048E-2
1.068886E0,1.113993E0,1.234271E0,1.357960E0,7.462120E-1,1.212622E0,2.489850E-1,1.408279E0,5.241002E-2
1.077045E0,1.124836E0,1.234267E0,1.366458E0,7.460563E-1,1.243407E0,2.379241E-1,1.444572E0,5.104997E-2
1.085205E0,1.135465E0,1.234524E0,1.374835E0,7.447739E-1,1.275362E0,2.266819E-1,1.485073E0,5.111963E-2
1.093364E0,1.146263E0,1.234154E0,1.381901E0,7.433395E-1,1.307490E0,2.155873E-1,1.526850E0,5.277012E-2
1.101524E0,1.156987E0,1.233888E0,1.389963E0,7.405064E-1,1.338159E0,2.071039E-1,1.567322E0,5.542512E-2
1.109683E0,1.168446E0,1.233229E0,1.395981E0,7.379722E-1,1.370370E0,1.975466E-1,1.603673E0,5.801740E-2
1.117843E0,1.179506E0,1.232525E0,1.402262E0,7.344640E-1,1.401034E0,1.905276E-1,1.644095E0,6.366457E-2
1.126002E0,1.190949E0,1.231666E0,1.408314E0,7.308300E-1,1.430396E0,1.848936E-1,1.684660E0,7.190721E-2
1.134162E0,1.201997E0,1.231055E0,1.413936E0,7.269463E-1,1.460998E0,1.793308E-1,1.720782E0,8.049526E-2
1.142321E0,1.213545E0,1.229933E0,1.419026E0,7.225139E-1,1.488856E0,1.764436E-1,1.752938E0,8.884431E-2
1.150480E0,1.225107E0,1.228388E0,1.423260E0,7.189712E-1,1.514051E0,1.750602E-1,1.782324E0,9.708984E-2
1.158640E0,1.237392E0,1.227628E0,1.427993E0,7.152833E-1,1.539148E0,1.736847E-1,1.814350E0,1.110292E-1
1.166799E0,1.249227E0,1.226084E0,1.432855E0,7.111213E-1,1.560127E0,1.737041E-1,1.835349E0,1.194205E-1
1.174959E0,1.261274E0,1.224697E0,1.437326E0,7.079667E-1,1.581037E0,1.723745E-1,1.856360E0,1.304844E-1
1.183118E0,1.273489E0,1.223637E0,1.442217E0,7.056507E-1,1.599159E0,1.723128E-1,1.873053E0,1.389831E-1
1.191278E0,1.285493E0,1.222029E0,1.447724E0,7.030101E-1,1.613117E0,1.722566E-1,1.886974E0,1.445633E-1
1.199437E0,1.297590E0,1.220893E0,1.454401E0,7.004086E-1,1.624330E0,1.709231E-1,1.897951E0,1.461514E-1
1.207596E0,1.309436E0,1.219842E0,1.461477E0,6.988107E-1,1.634122E0,1.682632E-1,1.906237E0,1.451174E-1
1.215756E0,1.321480E0,1.218838E0,1.469998E0,6.975269E-1,1.639616E0,1.666088E-1,1.912155E0,1.416329E-1
1.223915E0,1.333572E0,1.218762E0,1.479667E0,6.963536E-1,1.642553E0,1.639822E-1,1.915005E0,1.360223E-1
1.232075E0,1.345966E0,1.217971E0,1.489540E0,6.958776E-1,1.643888E0,1.611537E-1,1.916144E0,1.280530E-1
1.240234E0,1.358118E0,1.217491E0,1.501277E0,6.943822E-1,1.646558E0,1.583966E-1,1.917532E0,1.197560E-1
1.248394E0,1.370774E0,1.217362E0,1.512833E0,6.935825E-1,1.650582E0,1.580285E-1,1.920409E0,1.113015E-1
1.256553E0,1.383530E0,1.217465E0,1.524053E0,6.930082E-1,1.655071E0,1.583908E-1,1.923241E0,1.027005E-1
1.264712E0,1.396408E0,1.217817E0,1.536193E0,6.926966E-1,1.659001E0,1.581111E-1,1.924571E0,9.456660E-2
1.272872E0,1.409463E0,1.218796E0,1.547938E0,6.928897E-1,1.661844E0,1.581446E-1,1.928744E0,8.882259E-2
1.281031E0,1.422321E0,1.220181E0,1.560107E0,6.929242E-1,1.664699E0,1.582731E-1,1.928764E0,8.344107E-2
1.289191E0,1.435159E0,1.222014E0,1.571542E0,6.942401E-1,1.667598E0,1.584627E-1,1.931449E0,8.041609E-2
1.297350E0,1.447465E0,1.224515E0,1.582973E0,6.957386E-1,1.670227E0,1.583729E-1,1.931575E0,7.623453E-2
1.305510E0,1.459965E0,1.227272E0,1.594818E0,6.969636E-1,1.672795E0,1.581950E-1,1.931630E0,7.337807E-2
1.313669E0,1.471845E0,1.230235E0,1.606017E0,6.987124E-1,1.674704E0,1.585896E-1,1.934298E0,7.195378E-2
1.321829E0,1.483976E0,1.232984E0,1.616172E0,7.009897E-1,1.676327E0,1.587850E-1,1.932969E0,6.951385E-2
1.329988E0,1.496027E0,1.235634E0,1.627167E0,7.019488E-1,1.678319E0,1.583160E-1,1.931649E0,6.778244E-2
1.338147E0,1.508010E0,1.238336E0,1.636633E0,7.029357E-1,1.680017E0,1.585439E-1,1.934278E0,6.788251E-2
1.346307E0,1.520250E0,1.240141E0,1.645518E0,7.037525E-1,1.681533E0,1.585881E-1,1.934413E0,6.609642E-2
1.354466E0,1.532409E0,1.242413E0,1.654149E0,7.039692E-1,1.682457E0,1.582553E-1,1.934418E0,6.492231E-2
1.362626E0,1.544816E0,1.243931E0,1.662003E0,7.037691E-1,1.683332E0,1.587412E-1,1.935708E0,6.508993E-2
1.370785E0,1.557315E0,1.245452E0,1.669462E0,7.032589E-1,1.683884E0,1.581665E-1,1.934348E0,6.396707E-2
1.378945E0,1.569973E0,1.247004E0,1.675817E0,7.028745E-1,1.684313E0,1.584240E-1,1.934423E0,6.374511E-2
1.387104E0,1.582670E0,1.248471E0,1.682233E0,7.027660E-1,1.684782E0,1.587752E-1,1.935815E0,6.349125E-2
1.395263E0,1.595588E0,1.250121E0,1.688196E0,7.024907E-1,1.684877E0,1.587248E-1,1.935865E0,6.328981E-2
1.403423E0,1.608169E0,1.252207E0,1.694319E0,7.018796E-1,1.684858E0,1.587412E-1,1.934374E0,6.272744E-2
1.411582E0,1.621054E0,1.253945E0,1.699933E0,7.015607E-1,1.684873E0,1.587231E-1,1.935637E0,6.274927E-2
1.419742E0,1.633560E0,1.255480E0,1.705647E0,7.014317E-1,1.685026E0,1.580826E-1,1.935635E0,6.244540E-2
1.427901E0,1.646143E0,1.256907E0,1.711316E0,7.014099E-1,1.685573E0,1.585002E-1,1.935796E0,6.212491E-2
1.436061E0,1.658549E0,1.258274E0,1.716925E0,7.013320E-1,1.686011E0,1.586877E-1,1.935882E0,6.192475E-2
1.444220E0,1.670797E0,1.259617E0,1.722423E0,7.012787E-1,1.685993E0,1.586199E-1,1.937091E0,6.190458E-2
1.452379E0,1.682918E0,1.260745E0,1.727909E0,7.002379E-1,1.686348E0,1.589259E-1,1.937047E0,6.204268E-2
1.460539E0,1.694972E0,1.262235E0,1.733186E0,6.999584E-1,1.685455E0,1.593109E-1,1.935756E0,6.119628E-2
1.468698E0,1.706747E0,1.262556E0,1.738670E0,6.989475E-1,1.685757E0,1.595599E-1,1.935869E0,6.081464E-2
1.476858E0,1.718289E0,1.263689E0,1.743356E0,6.986107E-1,1.686131E0,1.599635E-1,1.935921E0,6.027693E-2
1.485017E0,1.729512E0,1.263933E0,1.748493E0,6.983972E-1,1.686381E0,1.602524E-1,1.937078E0,6.058574E-2
1.493177E0,1.740618E0,1.265054E0,1.753310E0,6.973862E-1,1.686379E0,1.593245E-1,1.935681E0,5.994815E-2
1.501336E0,1.751697E0,1.265204E0,1.758415E0,6.971870E-1,1.686552E0,1.595186E-1,1.935748E0,5.973785E-2
1.509496E0,1.762707E0,1.266314E0,1.763823E0,6.970571E-1,1.687309E0,1.601055E-1,1.935841E0,5.919881E-2
1.517655E0,1.773782E0,1.266357E0,1.769318E0,6.961490E-1,1.686750E0,1.607121E-1,1.937005E0,5.955906E-2
1.525814E0,1.784152E0,1.266545E0,1.774858E0,6.959659E-1,1.687282E0,1.612371E-1,1.937106E0,5.897083E-2
1.533974E0,1.795021E0,1.266570E0,1.780485E0,6.957808E-1,1.687684E0,1.606619E-1,1.935708E0,5.850552E-2
1.542133E0,1.805209E0,1.266491E0,1.786219E0,6.956468E-1,1.688140E0,1.611268E-1,1.935647E0,5.832433E-2
1.550293E0,1.815806E0,1.266417E0,1.791882E0,6.946578E-1,1.688956E0,1.616777E-1,1.937043E0,5.818355E-2
1.558452E0,1.825944E0,1.266333E0,1.797745E0,6.943483E-1,1.688387E0,1.623122E-1,1.937152E0,5.783545E-2
1.566612E0,1.836576E0,1.265259E0,1.803431E0,6.932731E-1,1.689182E0,1.630856E-1,1.937270E0,5.757714E-2
1.574771E0,1.846682E0,1.265067E0,1.809831E0,6.930642E-1,1.689601E0,1.625522E-1,1.937229E0,5.766168E-2
1.582930E0,1.856764E0,1.264938E0,1.815955E0,6.919494E-1,1.689395E0,1.634252E-1,1.938589E0,5.768627E-2
1.591090E0,1.867288E0,1.263823E0,1.822363E0,6.915576E-1,1.690412E0,1.643052E-1,1.938595E0,5.768809E-2
1.599249E0,1.877374E0,1.263616E0,1.828443E0,6.905164E-1,1.690876E0,1.639379E-1,1.937173E0,5.700841E-2
1.607409E0,1.887512E0,1.262506E0,1.834811E0,6.902860E-1,1.691779E0,1.646176E-1,1.938476E0,5.689490E-2
1.615568E0,1.897952E0,1.262212E0,1.840672E0,6.892141E-1,1.691794E0,1.656831E-1,1.938455E0,5.704453E-2
1.623728E0,1.908262E0,1.261138E0,1.846425E0,6.888732E-1,1.691996E0,1.650080E-1,1.938636E0,5.635747E-2
1.631887E0,1.918814E0,1.260803E0,1.852212E0,6.885719E-1,1.692148E0,1.662097E-1,1.938665E0,5.630881E-2
